transaction_id,account_id,transaction_type,amount_aud,currency,merchant_name,transaction_date,posted_date,description,status
TXN_0003766,ACC_000062,credit,60.75,AUD,Shell,2026-03-18T20:55:16.441674,2026-02-20T21:29:39.647456,architect holistic portals,settled
TXN_0003767,ACC_000220,debit,1611.58,AUD,Spotify,2026-03-16T23:21:40.459090,2026-03-17T06:12:54.691216,disintermediate vertical systems,settled
TXN_0003768,ACC_000010,debit,1229.23,AUD,Ausgrid,2026-03-25T21:58:22.602891,2026-03-06T08:59:33.888672,incubate user-centric content,failed
TXN_0003769,ACC_000110,credit,2724.62,AUD,Shell,2026-04-03T07:27:16.778606,2026-02-26T13:08:17.931811,synthesize bricks-and-clicks e-markets,settled
TXN_0003770,ACC_000296,debit,4212.15,AUD,Woolworths,2026-04-06T01:10:06.022510,2026-01-21T19:37:41.297941,integrate value-added web services,settled
TXN_0003771,ACC_000079,credit,4352.37,AUD,Salary,2026-03-25T04:52:15.762718,2026-01-29T03:50:45.578166,e-enable frictionless metrics,settled
TXN_0003578,ACC_000067,debit,4156.03,AUD,Kmart,2026-01-24T01:06:12.234223,2026-02-05T14:53:02.907650,optimize out-of-the-box content,settled
TXN_0003773,ACC_000269,credit,4304.33,AUD,Woolworths,2026-04-09T06:07:38.546624,2026-02-10T07:15:35.828248,integrate efficient portals,failed
TXN_0004428,ACC_000317,credit,2359.57,AUD,Woolworths,2026-03-09T15:56:14.276227,2026-04-12T02:42:50.089193,benchmark magnetic ROI,settled
TXN_0003775,ACC_000008,credit,461.82,AUD,Rent Payment,2026-04-10T18:03:36.561293,2026-02-20T05:30:23.178758,aggregate interactive e-tailers,settled
TXN_0003776,ACC_000098,credit,348.79,AUD,Ausgrid,2026-02-04T11:06:42.099650,2026-04-16T00:44:56.299349,incentivize synergistic partnerships,settled
TXN_0003777,ACC_000318,debit,4184.36,AUD,Uber Eats,2026-01-23T12:44:49.944932,2026-04-02T17:27:51.371440,productize open-source convergence,failed
TXN_0003778,ACC_000165,credit,1296.33,AUD,Bunnings,2026-04-06T16:19:49.524774,2026-01-25T05:00:54.544344,re-intermediate magnetic supply-chains,failed
TXN_0003779,ACC_000012,debit,383.88,AUD,Netflix,2026-02-14T09:30:13.941292,2026-04-01T12:34:43.967454,innovate robust e-services,failed
TXN_0003780,ACC_000092,debit,1735.79,AUD,Uber Eats,2026-04-06T20:14:17.731759,2026-03-13T03:29:20.570793,transition front-end e-tailers,failed
TXN_0003781,ACC_000270,debit,3032.09,AUD,Netflix,2026-03-17T00:07:24.957597,2026-03-28T19:40:11.220476,incentivize dynamic communities,failed
TXN_0003782,ACC_000042,debit,439.41,AUD,Spotify,2026-02-15T08:58:07.314147,2026-02-11T00:44:28.311488,redefine granular applications,pending
TXN_0003783,ACC_000101,debit,3699.35,AUD,Spotify,2026-02-27T06:32:43.830213,2026-01-20T12:23:56.385502,incubate proactive convergence,settled
TXN_0003784,ACC_000129,credit,2487.14,AUD,Salary,2026-03-11T15:42:34.080106,2026-03-27T12:03:36.540909,visualize bleeding-edge initiatives,pending
TXN_0002280,ACC_000154,credit,3140.88,AUD,Bunnings,2026-01-31T05:37:06.912610,2026-04-16T19:08:17.970204,empower real-time infrastructures,failed
TXN_0003786,ACC_000305,debit,3753.77,AUD,BP,2026-02-03T10:00:38.309656,2026-03-13T01:05:46.836652,grow open-source metrics,failed
TXN_0003787,ACC_000269,debit,3103.08,AUD,Bunnings,2026-02-24T05:15:01.305687,2026-04-11T13:19:48.306259,re-intermediate global markets,failed
TXN_0003788,ACC_000257,credit,67.95,AUD,Woolworths,2026-01-30T11:25:43.582735,2026-02-10T17:02:43.080347,synthesize wireless solutions,pending
TXN_0003789,ACC_000135,credit,2069.45,AUD,Ausgrid,2026-01-26T15:18:13.789885,2026-03-02T05:53:32.851634,benchmark out-of-the-box niches,settled
TXN_0003790,ACC_000154,credit,4021.72,AUD,Shell,2026-02-03T06:28:11.999700,2026-04-11T10:36:37.700022,synergize viral metrics,settled
TXN_0003791,ACC_000178,credit,420.91,AUD,AGL Energy,2026-03-30T14:28:58.940155,2026-02-13T00:04:15.408840,evolve best-of-breed systems,failed
TXN_0003792,ACC_000028,credit,2645.47,AUD,Bunnings,2026-02-19T15:15:16.507043,2026-04-18T14:28:48.062202,transform end-to-end ROI,settled
TXN_0003793,ACC_000090,debit,2304.86,AUD,Sydney Water,2026-02-24T11:05:07.528981,2026-01-26T16:56:40.175048,enhance mission-critical info-mediaries,pending
TXN_0003794,ACC_000259,debit,2881.2,AUD,Kmart,2026-02-22T09:05:22.860952,2026-03-25T21:27:25.438806,enable cutting-edge niches,settled
TXN_0003795,ACC_000124,credit,3482.76,AUD,Salary,2026-03-03T11:24:46.013835,2026-02-02T11:13:40.733797,iterate wireless portals,settled
TXN_0003796,ACC_000131,debit,2392.47,AUD,JB Hi-Fi,2026-02-23T08:14:26.797299,2026-04-10T14:55:16.822878,orchestrate proactive e-business,settled
TXN_0003797,ACC_000101,debit,957.84,AUD,Ausgrid,2026-02-27T04:19:04.483769,2026-03-01T05:39:50.546197,revolutionize bleeding-edge web-readiness,settled
TXN_0003798,ACC_000112,debit,2045.48,AUD,Coles,2026-01-20T06:29:44.624421,2026-03-14T05:49:58.418963,repurpose real-time vortals,settled
TXN_0003799,ACC_000138,debit,4240.42,AUD,Coles,2026-04-08T13:48:16.977036,2026-02-13T04:59:47.933259,aggregate frictionless platforms,settled
TXN_0003800,ACC_000223,credit,1419.99,AUD,Spotify,2026-01-25T12:23:29.798660,2026-03-23T01:29:42.268365,cultivate open-source convergence,settled
TXN_0003801,ACC_000157,debit,3753.68,AUD,BP,2026-01-20T18:12:38.739471,2026-01-28T07:59:00.664722,architect global platforms,settled
TXN_0003802,ACC_000064,credit,741.69,AUD,JB Hi-Fi,2026-03-13T05:37:49.910397,2026-01-29T07:42:03.599758,incentivize scalable deliverables,settled
TXN_0003803,ACC_000090,debit,2793.19,AUD,Spotify,2026-04-06T11:40:35.296366,2026-03-04T12:36:09.056961,benchmark plug-and-play functionalities,settled
TXN_0003804,ACC_000149,debit,4189.23,AUD,Shell,2026-02-01T10:24:56.178432,2026-03-02T19:36:46.252075,enable out-of-the-box portals,failed
TXN_0003805,ACC_000049,credit,1019.78,AUD,Salary,2026-04-07T06:17:22.161770,2026-02-02T15:56:17.492206,evolve web-enabled portals,settled
TXN_0003806,ACC_000255,credit,1766.31,AUD,Sydney Water,2026-03-17T09:50:44.131676,2026-03-21T15:37:54.985566,scale one-to-one applications,failed
TXN_0003807,ACC_000252,debit,1992.63,AUD,Kmart,2026-02-05T02:16:25.927919,2026-04-13T08:31:28.175601,implement seamless users,settled
TXN_0000713,ACC_000252,debit,3731.75,AUD,BP,2026-03-04T08:15:24.187824,2026-01-23T14:16:53.552049,synthesize enterprise networks,pending
TXN_0003809,ACC_000226,debit,4073.42,AUD,JB Hi-Fi,2026-02-06T17:01:39.718965,2026-02-07T16:07:46.606562,incentivize frictionless applications,failed
TXN_0003810,ACC_000072,credit,1721.95,AUD,Rent Payment,2026-03-13T22:13:18.060326,2026-03-11T02:26:44.604403,seize mission-critical convergence,settled
TXN_0003811,ACC_000162,debit,4437.93,AUD,Ausgrid,2026-04-08T09:35:11.648472,2026-04-14T17:06:29.869133,leverage cross-platform bandwidth,settled
TXN_0003812,ACC_000088,debit,3775.75,AUD,Netflix,2026-03-25T08:12:15.965324,2026-03-20T18:15:41.626741,brand efficient markets,settled
TXN_0003813,ACC_000124,credit,35.64,AUD,BP,2026-04-09T08:56:36.120949,2026-02-18T21:12:33.538574,deliver synergistic deliverables,settled
TXN_0003814,ACC_000285,debit,479.43,AUD,JB Hi-Fi,2026-03-08T14:25:46.783652,2026-04-04T12:34:00.153816,incubate frictionless vortals,settled
TXN_0003815,ACC_000154,debit,2203.11,AUD,Spotify,2026-03-23T19:36:43.469140,2026-03-24T19:39:15.971445,syndicate global interfaces,settled
TXN_0003816,ACC_000001,debit,2908.11,AUD,Spotify,2026-03-31T19:59:35.793778,2026-01-21T11:36:45.057791,deliver real-time interfaces,settled
TXN_0003817,ACC_000174,debit,1696.46,AUD,Shell,2026-03-04T06:25:34.036930,2026-03-20T03:02:00.668986,revolutionize frictionless relationships,pending
TXN_0003818,ACC_000299,credit,3150.51,AUD,Sydney Water,2026-02-16T07:51:55.356565,2026-02-08T08:50:28.500058,revolutionize turn-key relationships,settled
TXN_0003819,ACC_000145,credit,12.55,AUD,Spotify,2026-01-27T01:53:09.494684,2026-03-13T13:39:21.973472,leverage granular ROI,settled
TXN_0003820,ACC_000093,debit,1286.52,AUD,Sydney Water,2026-02-05T09:15:35.250064,2026-02-20T09:32:22.161529,engineer sticky users,settled
TXN_0003821,ACC_000047,debit,374.17,AUD,AGL Energy,2026-02-05T08:47:36.648654,2026-03-26T12:07:16.542883,repurpose wireless communities,pending
TXN_0003822,ACC_000187,debit,1282.96,AUD,Uber Eats,2026-03-28T23:43:49.682094,2026-04-18T20:41:11.579086,grow virtual schemas,settled
TXN_0003823,ACC_000098,credit,59.3,AUD,Spotify,2026-02-25T20:55:25.870807,2026-03-13T20:57:26.038144,morph viral experiences,settled
TXN_0003824,ACC_000316,credit,882.36,AUD,Salary,2026-01-21T00:12:50.428038,2026-04-06T11:05:29.941701,leverage granular action-items,settled
TXN_0003825,ACC_000032,credit,4383.2,AUD,BP,2026-04-12T20:24:02.959843,2026-01-27T17:05:04.650028,maximize virtual metrics,pending
TXN_0003826,ACC_000138,debit,1551.69,AUD,AGL Energy,2026-01-20T21:28:32.764519,2026-01-21T01:47:45.248945,scale next-generation interfaces,pending
TXN_0003827,ACC_000028,debit,120.72,AUD,Netflix,2026-02-04T04:28:32.529284,2026-03-23T06:58:59.691953,integrate global e-markets,settled
TXN_0003828,ACC_000294,credit,2146.34,AUD,AGL Energy,2026-02-24T17:31:09.912204,2026-02-12T11:16:18.745457,e-enable cross-platform markets,settled
TXN_0003829,ACC_000300,debit,702.72,AUD,AGL Energy,2026-04-16T12:33:39.863293,2026-02-21T09:10:38.395486,aggregate viral partnerships,settled
TXN_0003830,ACC_000160,credit,2817.85,AUD,Uber Eats,2026-03-03T19:32:15.410813,2026-02-14T12:26:32.615700,integrate vertical e-services,settled
TXN_0003831,ACC_000157,credit,2847.3,AUD,JB Hi-Fi,2026-03-16T04:07:31.656239,2026-01-24T08:32:38.902966,engineer strategic networks,settled
TXN_0003832,ACC_000058,debit,3078.27,AUD,Shell,2026-02-08T15:06:15.422301,2026-02-22T05:32:38.552978,aggregate virtual channels,failed
TXN_0003833,ACC_000062,debit,3910.72,AUD,AGL Energy,2026-02-03T07:03:03.666268,2026-04-05T03:16:47.111895,evolve e-business applications,failed
TXN_0003834,ACC_000300,credit,2912.58,AUD,JB Hi-Fi,2026-02-08T20:41:30.073080,2026-04-06T13:27:34.895921,scale revolutionary e-markets,pending
TXN_0003835,ACC_000033,debit,1288.37,AUD,Kmart,2026-04-16T17:21:03.063847,2026-04-13T17:21:57.684148,orchestrate plug-and-play models,settled
TXN_0003836,ACC_000007,debit,131.59,AUD,Uber Eats,2026-03-20T04:21:32.686232,2026-02-17T16:45:22.312205,empower wireless initiatives,settled
TXN_0003837,ACC_000098,debit,3931.85,AUD,Coles,2026-04-12T23:26:52.995399,2026-03-28T05:13:04.232699,e-enable leading-edge info-mediaries,settled
TXN_0003838,ACC_000051,credit,1968.94,AUD,AGL Energy,2026-04-17T16:05:12.579943,2026-04-08T04:37:17.061767,strategize front-end e-tailers,failed
TXN_0003839,ACC_000156,credit,2757.31,AUD,Uber Eats,2026-03-24T15:34:19.924585,2026-03-25T01:19:41.679594,seize value-added synergies,failed
TXN_0003840,ACC_000298,credit,466.11,AUD,JB Hi-Fi,2026-03-12T09:13:55.041258,2026-02-09T09:49:00.071319,reinvent 24/365 niches,pending
TXN_0003841,ACC_000168,credit,2566.21,AUD,Shell,2026-02-26T23:51:33.334312,2026-02-28T21:17:30.940021,brand B2B e-services,settled
TXN_0003842,ACC_000220,debit,187.04,AUD,Kmart,2026-03-21T11:04:33.951919,2026-02-07T08:49:15.744947,cultivate 24/365 e-markets,settled
TXN_0003843,ACC_000159,credit,737.76,AUD,Kmart,2026-01-30T04:26:03.323116,2026-03-18T17:26:59.223269,generate back-end technologies,settled
TXN_0003844,ACC_000174,credit,3896.3,AUD,Rent Payment,2026-03-24T23:51:57.881206,2026-04-16T17:09:00.339791,monetize global solutions,settled
TXN_0003845,ACC_000026,debit,2196.1,AUD,Shell,2026-03-25T06:03:15.264642,2026-02-23T21:11:18.237671,empower front-end initiatives,settled
TXN_0003846,ACC_000090,debit,2201.31,AUD,AGL Energy,2026-04-12T06:00:16.419971,2026-02-06T13:28:13.637442,reinvent plug-and-play info-mediaries,pending
TXN_0003847,ACC_000128,credit,2761.76,AUD,Kmart,2026-03-20T03:05:55.558348,2026-02-23T19:36:57.986382,disintermediate compelling e-markets,failed
TXN_0003848,ACC_000177,credit,2649.68,AUD,Kmart,2026-04-10T08:26:01.604498,2026-03-28T13:11:14.265925,brand best-of-breed portals,failed
TXN_0003333,ACC_000118,credit,3737.33,AUD,AGL Energy,2026-03-15T06:16:13.577788,2026-02-05T01:41:11.383698,integrate efficient e-commerce,settled
TXN_0003850,ACC_000128,debit,4313.64,AUD,Spotify,2026-04-02T15:52:32.113832,2026-03-03T11:15:33.307655,iterate cross-platform platforms,pending
TXN_0003851,ACC_000134,credit,2402.94,AUD,Coles,2026-03-06T21:48:17.709928,2026-02-28T14:08:12.211051,evolve rich e-business,settled
TXN_0003852,ACC_000286,debit,3898.86,AUD,Ausgrid,2026-03-16T06:13:34.207263,2026-02-05T20:31:56.107244,monetize viral paradigms,pending
TXN_0003853,ACC_000169,credit,808.19,AUD,Sydney Water,2026-04-09T06:19:03.599074,2026-02-14T16:44:33.091589,enhance visionary content,settled
TXN_0003854,ACC_000294,debit,2763.08,AUD,JB Hi-Fi,2026-02-12T20:37:48.297112,2026-02-12T22:09:52.253512,revolutionize rich communities,settled
TXN_0003855,ACC_000289,credit,3899.33,AUD,Spotify,2026-02-08T13:50:51.918903,2026-02-19T22:42:44.137763,revolutionize open-source solutions,settled
TXN_0003856,ACC_000124,credit,3909.24,AUD,Salary,2026-03-05T22:52:44.070842,2026-02-23T20:23:34.893798,morph customized networks,settled
TXN_0003857,ACC_000076,debit,3543.72,AUD,Uber Eats,2026-03-29T08:12:11.336201,2026-01-20T20:02:26.369027,seize distributed users,pending
TXN_0003858,ACC_000228,debit,1292.0,AUD,Uber Eats,2026-02-22T03:21:26.015296,2026-02-09T03:36:26.613739,e-enable global e-markets,failed
TXN_0003859,ACC_000186,debit,1682.05,AUD,Kmart,2026-03-11T05:05:06.011666,2026-01-23T14:18:50.921084,scale plug-and-play ROI,settled
TXN_0003860,ACC_000184,debit,917.45,AUD,Netflix,2026-02-06T16:07:58.351520,2026-02-27T21:55:18.891316,unleash real-time partnerships,settled
TXN_0003861,ACC_000035,credit,2038.35,AUD,Bunnings,2026-03-19T14:52:59.171208,2026-04-17T23:56:29.178561,implement cross-platform e-services,settled
TXN_0003862,ACC_000079,credit,2903.52,AUD,Sydney Water,2026-03-05T22:36:44.890073,2026-02-19T05:08:31.847747,matrix turn-key info-mediaries,settled
TXN_0003863,ACC_000239,credit,1425.98,AUD,BP,2026-03-27T15:17:57.401560,2026-02-12T23:27:20.731180,evolve impactful niches,pending
TXN_0003864,ACC_000163,credit,54.36,AUD,AGL Energy,2026-02-09T23:10:47.563183,2026-03-31T02:03:06.476120,expedite vertical paradigms,settled
TXN_0003865,ACC_000285,debit,3819.39,AUD,Ausgrid,2026-03-13T04:54:19.972563,2026-02-08T16:45:51.157063,incubate intuitive portals,failed
TXN_0003866,ACC_000173,debit,21.04,AUD,Bunnings,2026-03-21T08:11:32.585378,2026-01-24T08:33:46.546818,synthesize transparent platforms,settled
TXN_0003867,ACC_000008,debit,4011.2,AUD,Netflix,2026-02-15T06:55:52.732170,2026-03-01T20:52:27.774157,redefine back-end niches,settled
TXN_0003868,ACC_000206,credit,570.56,AUD,Ausgrid,2026-02-07T23:16:37.918614,2026-01-24T11:24:38.334772,drive enterprise infrastructures,failed
TXN_0003869,ACC_000084,debit,4467.84,AUD,Rent Payment,2026-03-09T15:58:36.634707,2026-03-01T11:43:09.729901,visualize cross-media e-markets,pending
TXN_0003870,ACC_000286,credit,104.7,AUD,Bunnings,2026-02-11T22:35:41.507084,2026-02-26T03:11:52.726808,target end-to-end methodologies,failed
TXN_0003871,ACC_000255,credit,2245.2,AUD,Coles,2026-04-08T18:43:39.932219,2026-03-28T19:35:41.788006,strategize innovative relationships,settled
TXN_0003872,ACC_000156,debit,3833.42,AUD,Kmart,2026-03-20T04:27:28.310693,2026-04-09T06:27:15.329919,evolve out-of-the-box deliverables,failed
TXN_0003873,ACC_000118,credit,3945.37,AUD,Woolworths,2026-03-28T01:17:31.463448,2026-03-12T06:39:45.239871,streamline B2C systems,failed
TXN_0003874,ACC_000153,credit,1260.77,AUD,Woolworths,2026-03-03T15:34:17.912214,2026-03-23T11:38:08.369642,maximize one-to-one synergies,settled
TXN_0003875,ACC_000078,debit,1178.09,AUD,Rent Payment,2026-03-30T19:13:42.829631,2026-02-16T14:10:35.797850,integrate ubiquitous experiences,settled
TXN_0003876,ACC_000238,debit,1684.84,AUD,Salary,2026-04-05T13:52:18.451176,2026-03-11T10:53:24.224478,utilize distributed action-items,settled
TXN_0003877,ACC_000031,debit,4045.3,AUD,Coles,2026-02-21T13:34:18.031003,2026-03-28T15:00:59.809965,brand robust supply-chains,pending
TXN_0003878,ACC_000141,debit,2434.71,AUD,Netflix,2026-04-10T19:30:49.945366,2026-02-09T09:00:19.777753,incentivize visionary niches,failed
TXN_0003879,ACC_000243,debit,1287.36,AUD,Woolworths,2026-04-12T04:49:28.033172,2026-03-14T03:46:40.685814,incentivize killer web-readiness,settled
TXN_0003880,ACC_000025,credit,1090.09,AUD,BP,2026-02-24T12:53:19.170007,2026-03-18T21:07:02.801805,repurpose killer web-readiness,failed
TXN_0003881,ACC_000138,debit,3092.44,AUD,JB Hi-Fi,2026-04-03T10:23:23.117533,2026-03-03T06:07:19.901514,generate 24/7 schemas,failed
TXN_0003882,ACC_000267,debit,1236.07,AUD,Uber Eats,2026-04-13T20:04:11.093182,2026-02-05T08:06:49.987630,reinvent next-generation e-markets,settled
TXN_0003883,ACC_000184,credit,1586.16,AUD,Woolworths,2026-04-09T18:31:00.532946,2026-03-03T15:33:54.157802,maximize efficient infrastructures,failed
TXN_0003884,ACC_000269,debit,465.34,AUD,Salary,2026-03-16T03:39:40.844760,2026-03-30T06:19:32.058956,grow user-centric supply-chains,settled
TXN_0003885,ACC_000156,credit,2014.03,AUD,Rent Payment,2026-02-08T11:42:00.179571,2026-03-29T06:11:55.288363,innovate revolutionary architectures,pending
TXN_0003886,ACC_000228,credit,163.86,AUD,Spotify,2026-03-03T05:31:41.439279,2026-02-07T08:05:13.447029,deploy best-of-breed content,settled
TXN_0003887,ACC_000062,credit,3556.71,AUD,BP,2026-03-22T00:59:16.347367,2026-02-04T02:08:26.860350,deliver compelling interfaces,failed
TXN_0003888,ACC_000220,debit,2177.57,AUD,Coles,2026-01-22T00:44:50.392269,2026-04-05T19:26:16.994157,exploit world-class web-readiness,settled
TXN_0003889,ACC_000152,credit,1910.18,AUD,BP,2026-04-05T19:27:18.310758,2026-03-18T04:14:40.673105,maximize global channels,settled
TXN_0003890,ACC_000033,credit,3719.97,AUD,Shell,2026-04-04T10:10:35.968980,2026-03-23T08:48:32.383614,streamline back-end experiences,failed
TXN_0003891,ACC_000305,debit,2988.48,AUD,Coles,2026-04-06T22:40:55.510833,2026-02-26T21:32:38.973234,scale intuitive users,pending
TXN_0003892,ACC_000013,credit,3891.97,AUD,Netflix,2026-04-07T15:41:00.181077,2026-03-22T07:35:25.048479,grow proactive e-markets,settled
TXN_0003893,ACC_000154,debit,1151.24,AUD,Coles,2026-02-24T00:47:03.327546,2026-02-05T16:17:03.724279,streamline innovative interfaces,failed
TXN_0003894,ACC_000143,credit,1473.18,AUD,Netflix,2026-03-29T12:50:53.794611,2026-03-12T20:58:37.256163,innovate value-added info-mediaries,settled
TXN_0003895,ACC_000099,credit,4283.42,AUD,Spotify,2026-02-06T02:44:10.485813,2026-04-02T17:27:28.093216,benchmark virtual mindshare,failed
TXN_0003896,ACC_000317,debit,1271.38,AUD,AGL Energy,2026-04-05T09:39:17.832669,2026-01-27T01:45:15.284322,maximize granular models,settled
TXN_0003897,ACC_000036,credit,4074.54,AUD,Shell,2026-01-30T15:57:03.716666,2026-02-02T17:13:08.911370,scale world-class e-tailers,failed
TXN_0003898,ACC_000020,debit,3066.42,AUD,Kmart,2026-03-30T09:36:13.349241,2026-02-09T20:51:25.130368,evolve ubiquitous synergies,pending
TXN_0003899,ACC_000173,credit,2721.98,AUD,Rent Payment,2026-03-08T21:57:54.558148,2026-04-03T21:02:58.948540,monetize back-end communities,settled
TXN_0003900,ACC_000002,debit,3549.44,AUD,Bunnings,2026-02-25T08:02:29.686788,2026-02-15T03:20:18.985678,utilize best-of-breed applications,pending
TXN_0003901,ACC_000072,credit,3393.14,AUD,Netflix,2026-03-09T01:34:10.956895,2026-04-15T16:42:19.768252,incentivize e-business methodologies,settled
TXN_0003902,ACC_000102,credit,314.74,AUD,Sydney Water,2026-03-30T06:17:38.199373,2026-04-16T01:15:37.563514,monetize vertical initiatives,settled
TXN_0003903,ACC_000067,credit,567.33,AUD,Kmart,2026-02-14T06:28:24.821769,2026-03-30T14:56:38.780921,re-intermediate next-generation systems,pending
